business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
172009.0,[],0,[''],"['nice', 'decent', 'well']",3,"['nice', 'decent', 'well']",3,2366,217057,4.086221471
67456.0,[],0,[''],"['good', 'good', 'better']",3,"['good', 'better']",3,345,35560,2.846376812
168030.0,['poor'],1,['poor'],"['better', 'great']",2,"['better', 'great']",3,460,59298,2.097826087
34922.0,[],0,[''],"['good', 'fun', 'decent']",3,"['good', 'fun', 'decent']",3,536,63985,4.391791045
50577.0,[],0,[''],"['good', 'nice', 'great']",3,"['good', 'nice', 'great']",3,338,42540,3.9852071010000003
148573.0,"['small', 'small', 'smaller']",3,"['small', 'smaller']",[],0,[''],3,148,16354,4.040540541
1611.0,[],0,[''],"['good', 'good', 'superb']",3,"['good', 'superb']",3,717,99142,4.064156206
135285.0,[],0,[''],"['good', 'better']",2,"['good', 'better']",2,81,11083,3.75308642
160863.0,"['small', 'poor']",2,"['small', 'poor']",[],0,[''],2,387,54478,3.9379844960000003
111254.0,[],0,[''],"['good', 'decent']",2,"['good', 'decent']",2,106,10008,3.9905660380000003
122292.0,[],0,[''],"['cool', 'well']",2,"['cool', 'well']",2,492,70708,3.4939024389999997
154739.0,['poor'],1,['poor'],['decent'],1,['decent'],2,1178,117412,2.96179966
121594.0,[],0,[''],"['great', 'nice']",2,"['great', 'nice']",2,78,5907,3.576923077
130241.0,[],0,[''],"['nice', 'decent']",2,"['nice', 'decent']",2,1517,200293,4.177982861
121437.0,[],0,[''],"['good', 'great']",2,"['good', 'great']",2,407,41889,3.538083538
97837.0,[],0,[''],"['decent', 'nice']",2,"['decent', 'nice']",2,608,69491,4.2697368419999995
182111.0,[],0,[''],"['decent', 'good']",2,"['decent', 'good']",2,209,21977,4.009569378
115446.0,[],0,[''],"['well', 'good']",2,"['well', 'good']",2,658,82570,3.8313069910000004
142312.0,['poor'],1,['poor'],['good'],1,['good'],2,651,70445,3.0629800310000004
11528.0,[],0,[''],"['great', 'great']",2,['great'],2,42,5733,3.642857143
164571.0,[],0,[''],"['good', 'great']",2,"['good', 'great']",2,42,2550,4.0
60990.0,[],0,[''],"['great', 'great']",2,['great'],2,36,3988,3.0555555560000003
142203.0,[],0,[''],"['great', 'good']",2,"['great', 'good']",2,183,16231,3.737704918
41561.0,['weak'],1,['weak'],['well'],1,['well'],2,1623,224236,4.015403574
41984.0,[],0,[''],"['great', 'decent']",2,"['great', 'decent']",2,658,75560,3.3784194530000002
15182.0,[],0,[''],"['great', 'decent']",2,"['great', 'decent']",2,641,66006,4.040561622
137616.0,[],0,[''],"['good', 'great']",2,"['good', 'great']",2,98,8044,3.816326531
165243.0,[],0,[''],"['decent', 'good']",2,"['decent', 'good']",2,44,4120,3.5
13883.0,[],0,[''],"['decent', 'decent']",2,['decent'],2,27,3629,3.185185185
136406.0,[],0,[''],"['great', 'great']",2,['great'],2,158,16169,3.341772152
143787.0,[],0,[''],"['good', 'great']",2,"['good', 'great']",2,210,18344,3.204761905
118884.0,[],0,[''],"['great', 'good']",2,"['great', 'good']",2,387,40309,3.330749354
73859.0,[],0,[''],"['free', 'decent']",2,"['free', 'decent']",2,86,9001,2.9651162789999996
61546.0,[],0,[''],"['great', 'great']",2,['great'],2,222,21134,4.364864865
162637.0,[],0,[''],"['well', 'decent']",2,"['well', 'decent']",2,404,56713,4.03960396
144477.0,[],0,[''],"['nice', 'great']",2,"['nice', 'great']",2,397,36123,3.753148615
