business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
103280.0,[],0,[''],[],0,[''],0,32,3434,4.40625
48472.0,[],0,[''],[],0,[''],0,266,27808,2.676691729
42162.0,[],0,[''],[],0,[''],0,264,30713,4.140151515
124312.0,[],0,[''],[],0,[''],0,4,142,2.75
150121.0,[],0,[''],[],0,[''],0,24,3397,3.25
115629.0,[],0,[''],[],0,[''],0,17,2644,3.6470588239999997
117648.0,[],0,[''],[],0,[''],0,168,13231,4.2976190480000005
161710.0,[],0,[''],[],0,[''],0,18,1445,4.055555556
111683.0,[],0,[''],[],0,[''],0,141,15285,3.765957447
105716.0,[],0,[''],[],0,[''],0,26,2355,3.923076923
82986.0,[],0,[''],[],0,[''],0,455,43211,4.393406593
181302.0,[],0,[''],[],0,[''],0,14,1095,4.285714286
188484.0,[],0,[''],[],0,[''],0,28,2190,4.428571429
63438.0,[],0,[''],[],0,[''],0,50,4098,4.2
138118.0,[],0,[''],[],0,[''],0,25,1605,5.0
110672.0,[],0,[''],[],0,[''],0,164,17098,3.2987804880000002
182089.0,[],0,[''],[],0,[''],0,4131,527580,4.229726458
189665.0,[],0,[''],[],0,[''],0,499,64462,4.110220441
152436.0,[],0,[''],[],0,[''],0,354,34804,4.070621469
13178.0,[],0,[''],[],0,[''],0,1228,132129,4.2149837130000005
161958.0,[],0,[''],[],0,[''],0,6,1245,4.0
48269.0,[],0,[''],[],0,[''],0,341,43484,4.545454545
31373.0,[],0,[''],[],0,[''],0,38,3796,4.6578947369999995
185714.0,[],0,[''],[],0,[''],0,132,13746,3.272727273
35745.0,[],0,[''],[],0,[''],0,16,1072,5.0
110744.0,[],0,[''],[],0,[''],0,84,11623,3.678571429
80557.0,[],0,[''],[],0,[''],0,9,516,4.666666667
179488.0,[],0,[''],[],0,[''],0,3,225,4.333333333
179903.0,[],0,[''],[],0,[''],0,602,61979,4.348837209
120627.0,[],0,[''],[],0,[''],0,969,109231,3.772961816
71257.0,[],0,[''],[],0,[''],0,25,3449,2.96
171071.0,[],0,[''],[],0,[''],0,48,4155,3.5625
70910.0,[],0,[''],[],0,[''],0,124,11594,3.282258065
94745.0,[],0,[''],[],0,[''],0,10,880,4.2
136132.0,[],0,[''],[],0,[''],0,44,4864,2.409090909
31318.0,[],0,[''],[],0,[''],0,123,15603,3.869918699
87158.0,[],0,[''],[],0,[''],0,170,20808,3.741176471
144638.0,[],0,[''],[],0,[''],0,37,3923,3.594594595
96021.0,[],0,[''],[],0,[''],0,38,4212,3.578947368
32405.0,[],0,[''],[],0,[''],0,7,217,3.857142857
140105.0,[],0,[''],[],0,[''],0,3,588,2.0
100767.0,[],0,[''],[],0,[''],0,14,1687,4.428571429
75879.0,[],0,[''],[],0,[''],0,7,508,3.714285714
47685.0,[],0,[''],[],0,[''],0,4,161,3.0
142948.0,[],0,[''],[],0,[''],0,78,9509,3.256410256
182325.0,[],0,[''],[],0,[''],0,196,23945,3.760204082
90622.0,[],0,[''],[],0,[''],0,3,109,2.666666667
108221.0,[],0,[''],[],0,[''],0,29,4075,3.379310345
132889.0,[],0,[''],[],0,[''],0,358,41272,2.617318436
136754.0,[],0,[''],[],0,[''],0,463,82567,4.177105832
29642.0,[],0,[''],[],0,[''],0,65,5658,5.0
128533.0,[],0,[''],[],0,[''],0,103,11297,3.796116505
140720.0,[],0,[''],[],0,[''],0,7,862,3.0
6193.0,[],0,[''],[],0,[''],0,77,10157,4.350649351
170112.0,[],0,[''],[],0,[''],0,46,4806,3.413043478
5810.0,[],0,[''],[],0,[''],0,21,3590,3.333333333
155279.0,[],0,[''],[],0,[''],0,87,7075,3.988505747
157585.0,[],0,[''],[],0,[''],0,7,748,3.857142857
142203.0,[],0,[''],[],0,[''],0,183,16231,3.737704918
