business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
128282.0,[],0,[''],[],0,[''],0,15,1716,3.0
128939.0,[],0,[''],[],0,[''],0,1478,172543,4.163058187
150880.0,[],0,[''],[],0,[''],0,857,85029,3.9579929989999996
38367.0,[],0,[''],[],0,[''],0,164,17316,2.640243902
137871.0,[],0,[''],[],0,[''],0,263,27648,3.209125475
25135.0,[],0,[''],[],0,[''],0,223,36450,2.426008969
87061.0,[],0,[''],[],0,[''],0,64,5411,4.484375
133856.0,[],0,[''],[],0,[''],0,389,44410,3.858611825
116034.0,[],0,[''],[],0,[''],0,29,2298,4.1724137930000005
64828.0,[],0,[''],[],0,[''],0,132,11452,3.1060606060000002
190602.0,[],0,[''],[],0,[''],0,100,11798,3.34
102117.0,[],0,[''],[],0,[''],0,31,5781,3.483870968
115653.0,[],0,[''],[],0,[''],0,47,4501,3.9148936169999997
144997.0,[],0,[''],[],0,[''],0,108,18512,3.342592593
66129.0,[],0,[''],[],0,[''],0,542,62047,4.267527675
73833.0,[],0,[''],[],0,[''],0,122,10511,3.967213115
70931.0,[],0,[''],[],0,[''],0,1429,232291,4.070678796
13910.0,[],0,[''],[],0,[''],0,341,39113,4.4574780060000005
155096.0,[],0,[''],[],0,[''],0,37,3252,3.972972973
180000.0,[],0,[''],[],0,[''],0,301,31735,2.940199336
113134.0,[],0,[''],[],0,[''],0,4,188,4.5
91868.0,[],0,[''],[],0,[''],0,110,17153,3.890909091
167247.0,[],0,[''],[],0,[''],0,15,1974,3.066666667
38248.0,[],0,[''],[],0,[''],0,15,1394,4.0
158145.0,[],0,[''],[],0,[''],0,30,2295,4.933333333
31508.0,[],0,[''],[],0,[''],0,20,3696,3.65
134504.0,[],0,[''],[],0,[''],0,267,37349,4.146067416
155633.0,[],0,[''],[],0,[''],0,747,93796,4.397590361000001
95302.0,[],0,[''],[],0,[''],0,30,4021,3.2
66335.0,[],0,[''],[],0,[''],0,63,6469,4.714285714
4532.0,[],0,[''],[],0,[''],0,4,627,2.0
183862.0,[],0,[''],[],0,[''],0,369,57460,3.682926829
