cocktail1,cocktail1freq,cocktail2,cocktail2freq,cocktail3,cocktail3freq,cocktail4,cocktail4freq,cocktail5,cocktail5freq
food cocktail like,1.0,cocktail part notaddof,1.0,notaddand notaddcocktail notaddbut,2.0,cocktail appet dessert,3.0,great cocktail awesom,5
cocktail like go,1.0,tap sinc cocktail,1.0,notaddcocktail notaddbut notaddth,2.0,shrimp cocktail lobster,3.0,pillow talk cocktail,5
notaddattent order cocktail,1.0,sinc cocktail menu,1.0,cocktail friend order,2.0,shrimp cocktail yummi,3.0,shrimp cocktail great,5
order cocktail also,1.0,cocktail menu overpr,1.0,cocktail boyfriend order,2.0,us cocktail menu,3.0,must tri cocktail,5
cocktail also ask,1.0,like said cocktail,1.0,shrimp cocktail disappoint,2.0,place cocktail servic,3.0,signatur cocktail menu,5
proceed mix cocktail,1.0,said cocktail way,1.0,two cocktail two,2.0,shrimp cocktail excel,3.0,cocktail bloodi mari,5
mix cocktail allow,1.0,cocktail way price,1.0,notaddhav notadda notaddcocktail,2.0,cocktail waitress wear,3.0,great beer cocktail,5
cocktail allow finger,1.0,end star cocktail,1.0,fine cocktail good,2.0,calamari shrimp cocktail,3.0,lemon cocktail sauc,5
good cocktail tast,1.0,star cocktail folk,1.0,cocktail good big,2.0,cocktail waitress serv,3.0,chowder shrimp cocktail,5
octopus seafood cocktail,1.0,cocktail folk pretti,1.0,food amaz cocktail,2.0,breath dragon cocktail,3.0,cocktail uniqu delici,5
seafood cocktail shrimp,1.0,star price cocktail,1.0,cocktail noth special,2.0,cocktail wine champagn,3.0,beauti cocktail waitress,5
cocktail shrimp fajita,1.0,price cocktail consid,1.0,shrimp cocktail shrimp,2.0,cocktail excel servic,3.0,food craft cocktail,5
two seafood cocktail,1.0,cocktail consid averag,1.0,second round cocktail,2.0,bar great cocktail,3.0,new cocktail menu,5
seafood cocktail sauc,1.0,steak cold cocktail,1.0,hand craft cocktail,2.0,one cocktail waitress,3.0,cocktail definit come,5
cocktail sauc tast,1.0,cold cocktail delici,1.0,notaddfor notadda notaddcocktail,2.0,select interest cocktail,3.0,cocktail shrimp scallop,5
get cocktail waiter,1.0,cocktail delici would,1.0,cocktail could get,2.0,receiv cocktail minut,3.0,cocktail cocktail menu,5
cocktail waiter apolog,1.0,special nice cocktail,1.0,no cocktail menu,2.0,bar order cocktail,3.0,love cocktail menu,4
notaddth notaddm cocktail,1.0,nice cocktail server,1.0,notadda notaddsecond notaddcocktail,2.0,fresh cocktail delici,3.0,cocktail great staff,4
notaddm cocktail soup,1.0,cocktail server told,1.0,shrimp cocktail fresh,2.0,enjoy cocktail wait,3.0,order signatur cocktail,4
cocktail soup small,1.0,sometim shrimp cocktail,1.0,no veget cocktail,2.0,notaddcocktail notaddwith notadda,3.0,cocktail menu has,4
notaddreceiv clear cocktail,1.0,spill half cocktail,1.0,veget cocktail good,2.0,well note cocktail,3.0,servic great cocktail,4
clear cocktail front,1.0,half cocktail tabl,1.0,notaddth notaddsignatur notaddcocktail,2.0,regular cocktail list,3.0,cocktail full bar,4
cocktail front extrem,1.0,cocktail tabl offer,1.0,drink watch cocktail,2.0,cocktail serv martini,3.0,extens cocktail list,4
notaddth notaddask cocktail,1.0,order wtf cocktail,1.0,shrimp cocktail also,2.0,shrimp cocktail oyster,3.0,cook perfect cocktail,4
notaddask cocktail price,1.0,wtf cocktail unlik,1.0,cocktail drink tasti,2.0,cocktail think call,3.0,cocktail strong delici,4
cocktail price line,1.0,cocktail unlik last,1.0,enjoy beer cocktail,2.0,beer cocktail list,3.0,tri two cocktail,4
notaddon notaddtwo notaddcocktail,1.0,play meal cocktail,1.0,cocktail menu pretti,2.0,price specialti cocktail,3.0,cocktail even though,4
notaddtwo notaddcocktail notaddthat,1.0,meal cocktail good,1.0,beer specialti cocktail,2.0,drink tri cocktail,3.0,cocktail delici also,4
notaddcocktail notaddthat notaddtast,1.0,cocktail good left,1.0,old school cocktail,2.0,cocktail moscow mule,3.0,select craft cocktail,4
notadda notaddf notaddcocktail,1.0,receiv food cocktail,1.0,notaddcocktail notaddbi notaddth,2.0,shrimp cocktail quit,3.0,steak side cocktail,4
notaddf notaddcocktail notaddand,1.0,food cocktail menus,1.0,enjoy signatur cocktail,2.0,serv cocktail sauc,3.0,cocktail moscow mule,4
notaddcocktail notaddand notaddhad,1.0,cocktail menus this,1.0,dri shrimp cocktail,2.0,dinner shrimp cocktail,3.0,cocktail would definit,4
notaddor notadda notaddcocktail,1.0,no suggesti cocktail,1.0,salad shrimp cocktail,2.0,cocktail good pricey,3.0,amaz cocktail amaz,4
notadda notaddcocktail notaddor,1.0,suggesti cocktail poor,1.0,cocktail pretti delici,2.0,list specialti cocktail,3.0,cocktail main cours,4
notaddcocktail notaddor notadda,1.0,cocktail poor servic,1.0,vega price cocktail,2.0,cocktail great food,3.0,food cocktail servic,4
slice greasi cocktail,1.0,cocktail sauc has,1.0,cocktail drink free,2.0,cocktail draft beer,3.0,uniqu craft cocktail,4
greasi cocktail notaddto,1.0,beer cocktail item,1.0,nice cocktail great,2.0,sweet cocktail sauc,3.0,cocktail great wine,4
cocktail notaddto notaddsnuff,1.0,cocktail item small,1.0,shrimp cocktail came,2.0,cocktail quit tasti,3.0,cocktail menu extens,4
could make cocktail,1.0,weari bone cocktail,1.0,cocktail ice glass,2.0,wine list cocktail,3.0,place great cocktail,4
cocktail bar told,1.0,bone cocktail brew,1.0,shrimp cocktail lobster,2.0,also shrimp cocktail,3.0,cocktail also good,4
burger patti cocktail,1.0,ach afterward cocktail,1.0,signatur cocktail one,2.0,one best cocktail,3.0,drink specialti cocktail,4
patti cocktail order,1.0,afterward cocktail ok,1.0,disappoint notadda notaddcocktail,2.0,classic cocktail bar,3.0,place amaz cocktail,4
cocktail order cucumb,1.0,cocktail ok overal,1.0,notadda notaddcocktail notaddmenu,2.0,place stop cocktail,3.0,wine beer cocktail,4
first order cocktail,1.0,order cocktail given,1.0,two free cocktail,2.0,shrimp cocktail realli,3.0,signatur cocktail order,4
order cocktail appet,1.0,cocktail given chanc,1.0,drink cocktail ice,2.0,great cocktail waitress,3.0,excel cocktail great,4
cocktail appet burger,1.0,no noth cocktail,1.0,specialti cocktail drink,2.0,cocktail bacon wrap,3.0,bar coupl cocktail,4
howev none cocktail,1.0,noth cocktail tip,1.0,wait cocktail waitress,2.0,cocktail server wear,3.0,cocktail menu littl,4
none cocktail drinkabl,1.0,cocktail tip steak,1.0,water finish cocktail,2.0,delici cocktail sauc,3.0,cocktail server bartend,4
cocktail drinkabl none,1.0,drink ran cocktail,1.0,finish cocktail quit,2.0,drink specialti cocktail,3.0,shrimp cocktail steak,4
notaddon order cocktail,1.0,ran cocktail got,1.0,cocktail quit disappoint,2.0,lemon cocktail sauc,3.0,get one cocktail,4
order cocktail champagn,1.0,cocktail got happi,1.0,notaddal enjoy cocktail,2.0,cocktail tast amaz,3.0,shrimp cocktail realli,4
cocktail champagn floater,1.0,price especi cocktail,1.0,enjoy cocktail jingerb,2.0,cocktail menu tri,3.0,beer cocktail this,4
full experi cocktail,1.0,especi cocktail long,1.0,cocktail jingerb someth,2.0,great cocktail nice,3.0,also coupl cocktail,4
experi cocktail lover,1.0,cocktail long island,1.0,cocktail wine menu,2.0,no cocktail waitress,3.0,cocktail mix perfect,4
cocktail lover want,1.0,bar has cocktail,1.0,tabl bar cocktail,2.0,bartend cocktail server,3.0,cocktail waitress walk,4
wygu horribl cocktail,1.0,has cocktail tri,1.0,bar cocktail lamara,2.0,friend enjoy cocktail,3.0,made best cocktail,4
horribl cocktail bad,1.0,cocktail tri keep,1.0,cocktail lamara pesca,2.0,cocktail also good,3.0,cocktail bar vega,4
cocktail bad experi,1.0,word stop cocktail,1.0,cocktail server realli,2.0,classic cocktail list,3.0,bar good cocktail,4
bar sip cocktail,1.0,stop cocktail averag,1.0,cocktail waitress busi,2.0,differ specialti cocktail,3.0,cocktail next time,4
three item cocktail,1.0,cocktail averag best,1.0,start shrimp cocktail,2.0,bar craft cocktail,3.0,drink cocktail waitress,4
item cocktail worth,1.0,best cocktail waiter,1.0,cocktail small plate,2.0,uniqu craft cocktail,3.0,great cocktail waitress,4
cocktail worth notaddmi,1.0,cocktail waiter could,1.0,reason price cocktail,2.0,took cocktail order,3.0,cocktail menu realli,4
day order cocktail,1.0,shrimp cocktail potstick,1.0,cocktail server came,2.0,drink cocktail menu,3.0,best cocktail tri,4
order cocktail glass,1.0,cocktail potstick mushroom,1.0,call rum cocktail,1.0,cocktail go back,3.0,specialti cocktail amaz,4
cocktail glass wine,1.0,notaddagain shrimp cocktail,1.0,rum cocktail made,1.0,shrimp cocktail shrimp,3.0,made cocktail menu,4
pretti sure cocktail,1.0,shrimp cocktail best,1.0,cocktail made feel,1.0,cocktail menu cocktail,3.0,cocktail amaz staff,4
sure cocktail bill,1.0,cocktail best simpli,1.0,plate offer cocktail,1.0,cocktail bar locat,3.0,sit enjoy cocktail,4
cocktail bill would,1.0,crave snack cocktail,1.0,offer cocktail screw,1.0,cocktail also order,3.0,servic yummi cocktail,4
high appet cocktail,1.0,snack cocktail drawn,1.0,cocktail screw thought,1.0,ginger beer cocktail,3.0,notaddcocktail notaddand notaddb,4
appet cocktail wo,1.0,cocktail drawn peopl,1.0,seat nearbi cocktail,1.0,pricey side cocktail,3.0,shrimp cocktail excel,4
cocktail wo notaddback,1.0,notaddord notadd notaddcocktail,1.0,nearbi cocktail bar,1.0,good select cocktail,3.0,hand best cocktail,4
cocktail friend live,1.0,notadd notaddcocktail notadd,1.0,cocktail bar waitress,1.0,cocktail bit expens,3.0,cocktail ever life,4
shrimp cocktail omg,1.0,notaddcocktail notadd notaddbar,1.0,got this cocktail,1.0,crab shrimp cocktail,3.0,cocktail note right,4
cocktail omg one,1.0,got jack cocktail,1.0,this cocktail coupon,1.0,loui cocktail spici,3.0,cocktail made fresh,4
call shrimp cocktail,1.0,jack cocktail tide,1.0,cocktail coupon would,1.0,cocktail spici tomato,3.0,cocktail food good,4
cocktail shrimp grill,1.0,cocktail tide us,1.0,tastebud confus cocktail,1.0,best shrimp cocktail,3.0,shrimp cocktail lobster,4
think beer cocktail,1.0,enjoy cocktail two,1.0,confus cocktail decent,1.0,tabl cocktail waitress,3.0,cocktail great convers,4
beer cocktail plate,1.0,cocktail two wait,1.0,cocktail decent though,1.0,cocktail menu also,3.0,vibe great cocktail,4
cocktail plate nacho,1.0,shrimp cocktail starter,1.0,help round cocktail,1.0,bourbon base cocktail,3.0,cocktail menu drink,4
fire disgust cocktail,1.0,cocktail starter brought,1.0,round cocktail food,1.0,bartend great cocktail,3.0,cocktail servic point,4
disgust cocktail male,1.0,tini cup cocktail,1.0,cocktail food delici,1.0,food good cocktail,3.0,cocktail server good,4
cocktail male fresh,1.0,cup cocktail sauc,1.0,us purchas cocktail,1.0,nice specialti cocktail,3.0,cocktail waitress bartend,4
get dinner cocktail,1.0,one cocktail mason,1.0,purchas cocktail could,1.0,cocktail would recommend,3.0,everyth delici cocktail,4
dinner cocktail would,1.0,cocktail mason jar,1.0,cocktail could understand,1.0,food amaz cocktail,3.0,cocktail waitress nice,4
cocktail would tri,1.0,took forev cocktail,1.0,got grapevin cocktail,1.0,craft cocktail also,3.0,enjoy coupl cocktail,4
no specialti cocktail,1.0,forev cocktail notadddid,1.0,grapevin cocktail also,1.0,cocktail waitress nice,3.0,servic good cocktail,4
specialti cocktail ask,1.0,cocktail notadddid notaddthey,1.0,cocktail also point,1.0,order notaddani notaddcocktail,3.0,pretti good cocktail,4
cocktail ask recommend,1.0,kitchen stick cocktail,1.0,jameson ginger cocktail,1.0,cocktail menu decid,3.0,cocktail well craft,4
alcohol mix cocktail,1.0,experi bj cocktail,1.0,ginger cocktail way,1.0,great cocktail love,3.0,shrimp cocktail pretti,4
mix cocktail appreci,1.0,bj cocktail loung,1.0,cocktail way much,1.0,cocktail serv glass,3.0,shrimp cocktail amaz,4
cocktail appreci hint,1.0,cocktail loung decatur,1.0,atmospher time cocktail,1.0,specialti cocktail complimentari,3.0,good cocktail menu,4
walk enjoy cocktail,1.0,unhappi one cocktail,1.0,time cocktail busi,1.0,one free cocktail,3.0,tri one cocktail,4
enjoy cocktail small,1.0,one cocktail ice,1.0,cocktail busi associ,1.0,bar enjoy cocktail,3.0,us delici cocktail,4
cocktail small bite,1.0,cocktail ice no,1.0,dead sober cocktail,1.0,great cocktail great,3.0,bar signatur cocktail,4
note make cocktail,1.0,throughout place cocktail,1.0,sober cocktail waitress,1.0,cocktail yummi food,3.0,cocktail great price,4
make cocktail anoth,1.0,place cocktail bit,1.0,cocktail waitress server,1.0,order regular cocktail,3.0,love shrimp cocktail,4
cocktail anoth guest,1.0,cocktail bit pricey,1.0,notaddlarg notaddfrozen notaddcocktail,1.0,friend cocktail waitress,3.0,tri signatur cocktail,4
robata cocktail howev,1.0,tell us cocktail,1.0,notaddfrozen notaddcocktail notaddin,1.0,time specialti cocktail,2.0,cocktail make sure,4
cocktail howev food,1.0,us cocktail vodka,1.0,notaddcocktail notaddin notaddvega,1.0,cocktail decent beer,2.0,extens cocktail menu,4
robata cocktail would,1.0,cocktail vodka realli,1.0,lime proof cocktail,1.0,cocktail appet main,2.0,great cocktail friend,4
cocktail would give,1.0,question one cocktail,1.0,proof cocktail dozen,1.0,awesom cocktail waitress,2.0,cocktail tasti food,4
sever dinner cocktail,1.0,one cocktail menu,1.0,cocktail dozen east,1.0,interest tasti cocktail,2.0,sip delici cocktail,4
dinner cocktail forget,1.0,cocktail menu know,1.0,combin starter cocktail,1.0,cocktail delici servic,2.0,cocktail start meal,4
cocktail forget experi,1.0,look frozen cocktail,1.0,starter cocktail well,1.0,cocktail suggest server,2.0,steak great cocktail,4
beer tast cocktail,1.0,frozen cocktail offset,1.0,cocktail well prepar,1.0,great cocktail small,2.0,restaur great cocktail,4
tast cocktail citi,1.0,cocktail offset heat,1.0,hope great cocktail,1.0,time enjoy cocktail,2.0,well great cocktail,4
cocktail citi first,1.0,no frozen cocktail,1.0,cocktail menu fresh,1.0,enjoy cocktail great,2.0,also shrimp cocktail,4
notadda notaddcocktail notaddr,1.0,frozen cocktail offer,1.0,notaddcheck notaddth notaddcocktail,1.0,samba juic cocktail,2.0,cocktail forget name,4
notaddcocktail notaddr fill,1.0,cocktail offer end,1.0,notaddth notaddcocktail notaddmenu,1.0,wonder cocktail happi,2.0,cocktail take time,4
notadda notaddcocktail notaddto,1.0,hipsterno bueno cocktail,1.0,notaddcocktail notaddmenu notaddthi,1.0,good cocktail wine,2.0,atmospher great cocktail,4
notaddcocktail notaddto notaddbegin,1.0,bueno cocktail mediocr,1.0,two also cocktail,1.0,uniqu cocktail good,2.0,great cocktail servic,4
starv got cocktail,1.0,nigroni next cocktail,1.0,also cocktail strawberri,1.0,one famous cocktail,2.0,cocktail littl pricey,4
got cocktail order,1.0,next cocktail boulevard,1.0,cocktail strawberri martini,1.0,cocktail sound good,2.0,order one cocktail,4
cocktail order realli,1.0,cocktail boulevard ier,1.0,place bit cocktail,1.0,cocktail delici well,2.0,lobster cocktail shrimp,4
water servic cocktail,1.0,ill check cocktail,1.0,bit cocktail pub,1.0,drink great cocktail,2.0,great cocktail nice,4
servic cocktail order,1.0,check cocktail program,1.0,cocktail pub crawl,1.0,cocktail head club,2.0,cocktail realli like,4
cocktail order one,1.0,cocktail program has,1.0,subpar amaz cocktail,1.0,cocktail servic pretti,2.0,cocktail huge shrimp,4
mean two cocktail,1.0,wash beer cocktail,1.0,amaz cocktail crawl,1.0,cocktail hh menu,2.0,shrimp cocktail also,4
two cocktail one,1.0,beer cocktail notadd,1.0,cocktail crawl expect,1.0,blueberri lemonad cocktail,2.0,cocktail menu great,4
cocktail one burger,1.0,cocktail notadd notaddbut,1.0,estat group cocktail,1.0,lemonad cocktail delici,2.0,enjoy craft cocktail,4
us round cocktail,1.0,horney latt cocktail,1.0,group cocktail parti,1.0,cocktail delici refresh,2.0,cocktail definit return,4
round cocktail beer,1.0,latt cocktail delici,1.0,cocktail parti launch,1.0,get crowd cocktail,2.0,hot melon cocktail,4
cocktail beer would,1.0,cocktail delici hookah,1.0,cocktail menu consist,1.0,cocktail live music,2.0,cocktail equal delici,4
order coupl cocktail,1.0,convers cheap cocktail,1.0,night order cocktail,1.0,notaddin notadda notaddcocktail,2.0,cocktail waitress realli,4
coupl cocktail appet,1.0,cheap cocktail bar,1.0,cocktail took long,1.0,nice help cocktail,2.0,cocktail ca wait,4
cocktail appet heirloom,1.0,cocktail bar even,1.0,phenomen wine cocktail,1.0,cocktail bit pricey,2.0,cocktail bartend friend,4
voss water cocktail,1.0,cocktail came strong,1.0,group order cocktail,1.0,notadda notaddcocktail notaddserv,2.0,one kind cocktail,4
water cocktail his,1.0,stop grab cocktail,1.0,order cocktail time,1.0,green bean cocktail,2.0,cocktail love this,4
cocktail his signific,1.0,grab cocktail bar,1.0,cocktail time sat,1.0,order guavalajara cocktail,2.0,good food cocktail,4
bowl expens cocktail,1.0,cocktail bar notadddin,1.0,receiv notaddour notaddcocktail,1.0,cocktail tasti well,2.0,amaz cocktail delici,4
expens cocktail measur,1.0,smoke mirror cocktail,1.0,notaddour notaddcocktail notadduntil,1.0,also specialti cocktail,2.0,cocktail point servic,4
cocktail measur notaddth,1.0,mirror cocktail beauti,1.0,notaddcocktail notadduntil notaddw,1.0,beer cocktail menu,2.0,amaz specialti cocktail,4
notaddconsist notaddof notaddcocktail,1.0,cocktail beauti present,1.0,nice blend cocktail,1.0,cocktail menu huge,2.0,amaz food cocktail,4
notaddof notaddcocktail wine,1.0,snack order cocktail,1.0,blend cocktail wine,1.0,coconut water cocktail,2.0,specialti cocktail great,4
notaddcocktail wine salad,1.0,order cocktail bar,1.0,cocktail wine beer,1.0,cocktail servic good,2.0,make perfect cocktail,4
interest specialti cocktail,1.0,cocktail bar aw,1.0,good shrimp cocktail,1.0,notaddcocktail notaddar notadd,2.0,great cocktail list,4
specialti cocktail much,1.0,crispi pastrami cocktail,1.0,cocktail good servic,1.0,mac chees cocktail,2.0,us order cocktail,4
cocktail much notaddvarieti,1.0,pastrami cocktail tast,1.0,outsid enjoy cocktail,1.0,signatur cocktail call,2.0,cocktail hous made,4
forgav app cocktail,1.0,roll two cocktail,1.0,enjoy cocktail peopl,1.0,menu craft cocktail,2.0,appl pie cocktail,4
app cocktail know,1.0,cocktail end stori,1.0,locat coupl cocktail,1.0,want good cocktail,2.0,asian pear cocktail,4
cocktail know kabob,1.0,chees slurri cocktail,1.0,coupl cocktail share,1.0,start cocktail tamarind,2.0,great staff cocktail,3
calamari shrimp cocktail,1.0,slurri cocktail disappoint,1.0,cocktail share filet,1.0,cocktail loung bar,2.0,shrimp cocktail main,3
shrimp cocktail calamari,1.0,cocktail disappoint salad,1.0,know good cocktail,1.0,cocktail sidecar made,2.0,great cocktail select,3
cocktail calamari left,1.0,notaddin notaddth notaddcocktail,1.0,good cocktail one,1.0,tri three cocktail,2.0,shrimp cocktail cevich,3
